CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Class,Churn_Status,Lifecycle_Segment
16690,71,2,225.57999999999998,3,3,1,331,Active,Average Mid-Tier Core
16692,255,2,1276.0,1,3,4,134,Churned,At Risk / High-Value Lapsing
16693,68,2,482.01,3,3,2,332,Active,Average Mid-Tier Core
16696,134,4,657.9000000000001,2,4,3,243,Churned,At Risk / High-Value Lapsing
16697,240,1,112.75,1,2,1,121,Churned,Hibernating / Lost
16698,226,2,1998.0,1,3,4,134,Churned,At Risk / High-Value Lapsing
16700,8,13,5076.55,5,5,5,555,Active,VIP / Core Loyalist
16701,8,13,5398.3,5,5,5,555,Active,VIP / Core Loyalist
16705,0,20,14034.99,5,5,5,555,Active,VIP / Core Loyalist
16706,36,3,531.35,3,4,3,343,Active,Average Mid-Tier Core
16708,45,1,656.63,3,2,3,323,Active,Average Mid-Tier Core
16709,84,5,3029.87,2,4,5,245,Active,At Risk / High-Value Lapsing
16710,18,10,2483.04,4,5,5,455,Active,VIP / Core Loyalist
16711,2,5,1651.03,5,4,4,544,Active,VIP / Core Loyalist
16712,8,11,3645.43,5,5,5,555,Active,VIP / Core Loyalist
16713,18,15,6923.13,4,5,5,455,Active,VIP / Core Loyalist
16714,218,3,1161.53,1,4,4,144,Churned,At Risk / High-Value Lapsing
16715,77,1,301.71999999999997,2,2,2,222,Active,Hibernating / Lost
16716,266,2,901.2,1,3,3,133,Churned,At Risk / High-Value Lapsing
16717,23,6,3858.38,4,5,5,455,Active,VIP / Core Loyalist
16718,368,1,623.75,1,2,3,123,Churned,Hibernating / Lost
16719,14,7,1790.42,4,5,4,454,Active,VIP / Core Loyalist
16720,25,1,155.24,4,2,1,421,Active,Average Mid-Tier Core
16721,261,1,292.47,1,2,2,122,Churned,Hibernating / Lost
16722,16,13,4730.81,4,5,5,455,Active,VIP / Core Loyalist
16723,90,2,589.15,2,3,3,233,Active,At Risk / High-Value Lapsing
16725,301,7,781.02,1,5,3,153,Churned,At Risk / High-Value Lapsing
16726,25,5,1382.02,4,4,4,444,Active,VIP / Core Loyalist
16727,363,1,272.82,1,2,2,122,Churned,Hibernating / Lost
16728,45,4,1054.67,3,4,4,344,Active,Average Mid-Tier Core
16729,37,21,7239.92,3,5,5,355,Active,Average Mid-Tier Core
16730,51,3,743.11,3,4,3,343,Active,Average Mid-Tier Core
16732,31,1,603.75,4,2,3,423,Active,Average Mid-Tier Core
16734,51,3,650.51,3,4,3,343,Active,Average Mid-Tier Core
16735,78,5,2300.56,2,4,5,245,Active,At Risk / High-Value Lapsing
16737,52,1,417.59999999999997,3,2,2,322,Active,Average Mid-Tier Core
16738,297,1,3.75,1,2,1,121,Churned,Hibernating / Lost
16739,176,1,323.0,2,2,2,222,Churned,Hibernating / Lost
16742,46,1,464.9,3,2,2,322,Active,Average Mid-Tier Core
16743,28,7,2238.09,4,5,5,455,Active,VIP / Core Loyalist
16744,10,7,1304.76,5,5,4,554,Active,VIP / Core Loyalist
16745,86,17,7194.3,2,5,5,255,Active,At Risk / High-Value Lapsing
16746,4,18,6697.66,5,5,5,555,Active,VIP / Core Loyalist
16747,37,2,836.06,3,3,3,333,Active,Average Mid-Tier Core
16748,17,5,1515.9,4,4,4,444,Active,VIP / Core Loyalist
16750,44,5,623.93,3,4,3,343,Active,Average Mid-Tier Core
16751,30,1,1764.72,4,2,4,424,Active,Average Mid-Tier Core
16752,372,1,207.5,1,2,1,121,Churned,Hibernating / Lost
16753,57,1,223.92000000000002,3,2,1,321,Active,Average Mid-Tier Core
16754,371,1,2002.4,1,2,4,124,Churned,Hibernating / Lost
16755,113,3,1496.83,2,4,4,244,Churned,At Risk / High-Value Lapsing
16756,214,1,239.4,1,2,1,121,Churned,Hibernating / Lost
16757,318,1,106.83000000000001,1,2,1,121,Churned,Hibernating / Lost
16758,64,1,369.34000000000003,3,2,2,322,Active,Average Mid-Tier Core
16759,7,3,789.79,5,4,3,543,Active,Average Mid-Tier Core
16761,96,1,316.62,2,2,2,222,Churned,Hibernating / Lost
16762,19,3,1501.38,4,4,4,444,Active,VIP / Core Loyalist
16763,198,1,611.85,1,2,3,123,Churned,Hibernating / Lost
16764,3,13,2799.25,5,5,5,555,Active,VIP / Core Loyalist
16765,293,1,34.0,1,2,1,121,Churned,Hibernating / Lost
16766,272,2,1145.6,1,3,4,134,Churned,At Risk / High-Value Lapsing
16767,30,11,5580.6,4,5,5,455,Active,VIP / Core Loyalist
16768,47,3,478.09000000000003,3,4,2,342,Active,Average Mid-Tier Core
16769,259,1,380.39,1,2,2,122,Churned,Hibernating / Lost
16770,57,5,770.1,3,4,3,343,Active,Average Mid-Tier Core
16771,32,5,2246.81,4,4,5,445,Active,VIP / Core Loyalist
16773,56,1,171.59,3,2,1,321,Active,Average Mid-Tier Core
16774,67,4,661.52,3,4,3,343,Active,Average Mid-Tier Core
16775,9,11,1695.66,5,5,4,554,Active,VIP / Core Loyalist
16776,59,1,388.28,3,2,2,322,Active,Average Mid-Tier Core
16777,79,2,226.35,2,3,1,231,Active,At Risk / High-Value Lapsing
16778,73,2,245.94,2,3,1,231,Active,At Risk / High-Value Lapsing
16779,1,22,10629.720000000001,5,5,5,555,Active,VIP / Core Loyalist
16780,99,2,425.19,2,3,2,232,Churned,At Risk / High-Value Lapsing
16781,371,1,311.25,1,2,2,122,Churned,Hibernating / Lost
16782,9,13,2279.9,5,5,5,555,Active,VIP / Core Loyalist
16784,19,1,107.6,4,2,1,421,Active,Average Mid-Tier Core
16788,122,2,597.48,2,3,3,233,Churned,At Risk / High-Value Lapsing
16789,7,1,80.8,5,2,1,521,Active,Average Mid-Tier Core
16790,3,6,1545.6200000000001,5,5,4,554,Active,VIP / Core Loyalist
16791,28,7,1721.78,4,5,4,454,Active,VIP / Core Loyalist
16792,281,2,110.38000000000001,1,3,1,131,Churned,At Risk / High-Value Lapsing
16793,56,1,243.84,3,2,1,321,Active,Average Mid-Tier Core
16794,0,10,1222.71,5,5,4,554,Active,VIP / Core Loyalist
16795,364,1,414.88,1,2,2,122,Churned,Hibernating / Lost
16796,88,1,305.62,2,2,2,222,Active,Hibernating / Lost
16800,10,1,1201.49,5,2,4,524,Active,Average Mid-Tier Core
16801,162,4,1619.73,2,4,4,244,Churned,At Risk / High-Value Lapsing
16803,64,1,332.3,3,2,2,322,Active,Average Mid-Tier Core
16804,22,3,536.99,4,4,3,443,Active,Average Mid-Tier Core
16805,173,2,460.59,2,3,2,232,Churned,At Risk / High-Value Lapsing
16806,102,4,801.49,2,4,3,243,Churned,At Risk / High-Value Lapsing
16807,142,3,1121.59,2,4,4,244,Churned,At Risk / High-Value Lapsing
16808,98,2,288.42,2,3,2,232,Churned,At Risk / High-Value Lapsing
16809,22,5,914.69,4,4,3,443,Active,Average Mid-Tier Core
16810,191,1,309.54,1,2,2,122,Churned,Hibernating / Lost
16811,4,2,547.07,5,3,3,533,Active,Average Mid-Tier Core
16812,360,1,479.35,1,2,2,122,Churned,Hibernating / Lost
16813,7,10,1692.98,5,5,4,554,Active,VIP / Core Loyalist
16814,13,21,6509.1,4,5,5,455,Active,VIP / Core Loyalist
16816,102,4,417.06,2,4,2,242,Churned,At Risk / High-Value Lapsing
16817,2,9,1604.75,5,5,4,554,Active,VIP / Core Loyalist
16818,10,11,3349.57,5,5,5,555,Active,VIP / Core Loyalist
16820,95,1,497.61,2,2,3,223,Churned,Hibernating / Lost
16823,226,1,358.38,1,2,2,122,Churned,Hibernating / Lost
16824,15,2,460.64,4,3,2,432,Active,Average Mid-Tier Core
16825,38,2,775.1800000000001,3,3,3,333,Active,Average Mid-Tier Core
16826,50,1,341.7,3,2,2,322,Active,Average Mid-Tier Core
16828,92,2,128.5,2,3,1,231,Churned,At Risk / High-Value Lapsing
16829,156,1,197.22,2,2,1,221,Churned,Hibernating / Lost
16830,38,1,325.91,3,2,2,322,Active,Average Mid-Tier Core
16832,183,3,199.15,1,4,1,141,Churned,At Risk / High-Value Lapsing
16833,0,4,1106.53,5,4,4,544,Active,VIP / Core Loyalist
16834,227,1,413.46,1,2,2,122,Churned,Hibernating / Lost
16835,127,2,180.85,2,3,1,231,Churned,At Risk / High-Value Lapsing
16836,39,2,251.87,3,3,2,332,Active,Average Mid-Tier Core
16837,30,11,3170.98,4,5,5,455,Active,VIP / Core Loyalist
16838,196,2,588.85,1,3,3,133,Churned,At Risk / High-Value Lapsing
16839,8,34,16594.35,5,5,5,555,Active,VIP / Core Loyalist
16841,36,6,1869.82,3,5,4,354,Active,Average Mid-Tier Core
16842,100,3,1264.19,2,4,4,244,Churned,At Risk / High-Value Lapsing
16843,42,16,10196.57,3,5,5,355,Active,Average Mid-Tier Core
16846,49,1,214.32,3,2,1,321,Active,Average Mid-Tier Core
16847,42,1,193.44,3,2,1,321,Active,Average Mid-Tier Core
16848,52,1,281.42,3,2,2,322,Active,Average Mid-Tier Core
16849,186,1,124.57,1,2,1,121,Churned,Hibernating / Lost
16850,333,1,332.41,1,2,2,122,Churned,Hibernating / Lost
16851,3,3,342.45,5,4,2,542,Active,Average Mid-Tier Core
16852,9,2,144.91000000000003,5,3,1,531,Active,Average Mid-Tier Core
16855,23,2,328.4,4,3,2,432,Active,Average Mid-Tier Core
16856,14,1,35.400000000000006,4,2,1,421,Active,Average Mid-Tier Core
16858,368,1,375.69000000000005,1,2,2,122,Churned,Hibernating / Lost
16859,144,2,747.81,2,3,3,233,Churned,At Risk / High-Value Lapsing
16861,59,2,173.76,3,3,1,331,Active,Average Mid-Tier Core
16863,30,2,502.8,4,3,3,433,Active,Average Mid-Tier Core
16866,140,3,207.73999999999998,2,4,1,241,Churned,At Risk / High-Value Lapsing
16869,22,4,825.42,4,4,3,443,Active,Average Mid-Tier Core
16871,21,6,2812.34,4,5,5,455,Active,VIP / Core Loyalist
16872,76,3,680.02,2,4,3,243,Active,At Risk / High-Value Lapsing
16873,4,6,7123.62,5,5,5,555,Active,VIP / Core Loyalist
16875,66,5,2095.53,3,4,5,345,Active,Average Mid-Tier Core
16877,11,6,853.72,5,5,3,553,Active,Average Mid-Tier Core
16878,83,1,13.3,2,2,1,221,Active,Hibernating / Lost
16880,30,7,1519.08,4,5,4,454,Active,VIP / Core Loyalist
16881,66,1,432.0,3,2,2,322,Active,Average Mid-Tier Core
16882,66,3,705.12,3,4,3,343,Active,Average Mid-Tier Core
16883,186,2,276.73,1,3,2,132,Churned,At Risk / High-Value Lapsing
16884,37,2,429.84000000000003,3,3,2,332,Active,Average Mid-Tier Core
16885,14,3,471.51,4,4,2,442,Active,Average Mid-Tier Core
16887,34,1,194.88,3,2,1,321,Active,Average Mid-Tier Core
16889,194,3,1578.67,1,4,4,144,Churned,At Risk / High-Value Lapsing
16891,1,5,809.7,5,4,3,543,Active,Average Mid-Tier Core
16892,0,5,525.54,5,4,3,543,Active,Average Mid-Tier Core
16893,366,1,145.93,1,2,1,121,Churned,Hibernating / Lost
16895,64,1,219.14,3,2,1,321,Active,Average Mid-Tier Core
16897,298,2,289.78,1,3,2,132,Churned,At Risk / High-Value Lapsing
16898,25,3,508.81,4,4,3,443,Active,Average Mid-Tier Core
16899,7,6,1281.56,5,5,4,554,Active,VIP / Core Loyalist
16900,16,3,887.11,4,4,3,443,Active,Average Mid-Tier Core
16902,115,1,1706.88,2,2,4,224,Churned,Hibernating / Lost
16903,28,1,373.24,4,2,2,422,Active,Average Mid-Tier Core
16904,3,16,3754.27,5,5,5,555,Active,VIP / Core Loyalist
16905,4,7,3102.43,5,5,5,555,Active,VIP / Core Loyalist
16906,81,4,579.77,2,4,3,243,Active,At Risk / High-Value Lapsing
16907,28,5,981.65,4,4,4,444,Active,VIP / Core Loyalist
16909,71,1,379.14,3,2,2,322,Active,Average Mid-Tier Core
16910,3,8,1510.06,5,5,4,554,Active,VIP / Core Loyalist
16912,28,11,2575.38,4,5,5,455,Active,VIP / Core Loyalist
16913,289,1,113.44,1,2,1,121,Churned,Hibernating / Lost
16914,35,1,208.46,3,2,1,321,Active,Average Mid-Tier Core
16915,8,6,621.6800000000001,5,5,3,553,Active,Average Mid-Tier Core
16916,23,2,576.26,4,3,3,433,Active,Average Mid-Tier Core
16917,276,1,391.52,1,2,2,122,Churned,Hibernating / Lost
16918,49,6,1068.82,3,5,4,354,Active,Average Mid-Tier Core
16919,155,11,2596.45,2,5,5,255,Churned,At Risk / High-Value Lapsing
16921,60,1,169.79,3,2,1,321,Active,Average Mid-Tier Core
16923,11,19,7247.61,5,5,5,555,Active,VIP / Core Loyalist
16924,20,3,846.75,4,4,3,443,Active,Average Mid-Tier Core
16926,370,1,230.25,1,2,1,121,Churned,Hibernating / Lost
16927,115,3,543.05,2,4,3,243,Churned,At Risk / High-Value Lapsing
16928,79,17,2847.6,2,5,5,255,Active,At Risk / High-Value Lapsing
16929,3,7,1295.39,5,5,4,554,Active,VIP / Core Loyalist
16930,25,3,380.55,4,4,2,442,Active,Average Mid-Tier Core
16931,4,21,4604.22,5,5,5,555,Active,VIP / Core Loyalist
16932,52,1,161.94,3,2,1,321,Active,Average Mid-Tier Core
16933,0,2,563.23,5,3,3,533,Active,Average Mid-Tier Core
16934,54,2,950.9300000000001,3,3,4,334,Active,Average Mid-Tier Core
16936,25,1,262.68,4,2,2,422,Active,Average Mid-Tier Core
16938,8,4,2736.38,5,4,5,545,Active,VIP / Core Loyalist
16940,51,3,3049.88,3,4,5,345,Active,Average Mid-Tier Core
16942,12,9,1920.59,5,5,4,554,Active,VIP / Core Loyalist
16943,211,3,816.73,1,4,3,143,Churned,At Risk / High-Value Lapsing
16945,21,19,4345.5,4,5,5,455,Active,VIP / Core Loyalist
16947,235,1,406.48,1,2,2,122,Churned,Hibernating / Lost
16948,138,3,435.02,2,4,2,242,Churned,At Risk / High-Value Lapsing
16949,3,6,1286.27,5,5,4,554,Active,VIP / Core Loyalist
16950,56,3,1178.56,3,4,4,344,Active,Average Mid-Tier Core
16951,134,3,1277.75,2,4,4,244,Churned,At Risk / High-Value Lapsing
16952,108,2,167.61,2,3,1,231,Churned,At Risk / High-Value Lapsing
16953,29,1,20.8,4,2,1,421,Active,Average Mid-Tier Core
16954,0,9,2085.08,5,5,5,555,Active,VIP / Core Loyalist
16955,184,4,518.67,1,4,3,143,Churned,At Risk / High-Value Lapsing
16956,17,1,308.74,4,2,2,422,Active,Average Mid-Tier Core
16957,238,2,416.64,1,3,2,132,Churned,At Risk / High-Value Lapsing
16959,86,1,117.35000000000001,2,2,1,221,Active,Hibernating / Lost
16960,38,3,507.05,3,4,3,343,Active,Average Mid-Tier Core
16961,115,1,234.17,2,2,1,221,Churned,Hibernating / Lost
16963,186,1,110.55000000000001,1,2,1,121,Churned,Hibernating / Lost
16965,226,1,201.19,1,2,1,121,Churned,Hibernating / Lost
16966,7,7,2154.97,5,5,5,555,Active,VIP / Core Loyalist
16967,188,1,319.02,1,2,2,122,Churned,Hibernating / Lost
16968,3,2,439.43,5,3,2,532,Active,Average Mid-Tier Core
16969,38,3,650.41,3,4,3,343,Active,Average Mid-Tier Core
16971,37,1,357.21,3,2,2,322,Active,Average Mid-Tier Core
16976,266,1,251.51999999999998,1,2,2,122,Churned,Hibernating / Lost
16978,77,1,344.33,2,2,2,222,Active,Hibernating / Lost
16979,3,6,1852.0,5,5,4,554,Active,VIP / Core Loyalist
16980,254,2,1078.96,1,3,4,134,Churned,At Risk / High-Value Lapsing
16982,60,1,384.06,3,2,2,322,Active,Average Mid-Tier Core
16983,12,7,1931.25,5,5,4,554,Active,VIP / Core Loyalist
16984,87,2,4481.35,2,3,5,235,Active,At Risk / High-Value Lapsing
16985,16,10,5464.12,4,5,5,455,Active,VIP / Core Loyalist
16986,29,2,1873.2,4,3,4,434,Active,Average Mid-Tier Core
16987,2,7,1625.05,5,5,4,554,Active,VIP / Core Loyalist
16988,4,1,126.12,5,2,1,521,Active,Average Mid-Tier Core
16989,6,6,1133.25,5,5,4,554,Active,VIP / Core Loyalist
16990,218,1,179.0,1,2,1,121,Churned,Hibernating / Lost
16992,10,5,1614.31,5,4,4,544,Active,VIP / Core Loyalist
16996,29,6,1456.96,4,5,4,454,Active,VIP / Core Loyalist
16997,287,3,702.0,1,4,3,143,Churned,At Risk / High-Value Lapsing
16998,149,4,295.0,2,4,2,242,Churned,At Risk / High-Value Lapsing
16999,22,2,484.82,4,3,2,432,Active,Average Mid-Tier Core
17001,0,11,3989.57,5,5,5,555,Active,VIP / Core Loyalist
17002,85,3,1493.73,2,4,4,244,Active,At Risk / High-Value Lapsing
17004,45,2,1412.94,3,3,4,334,Active,Average Mid-Tier Core
17006,4,4,781.78,5,4,3,543,Active,Average Mid-Tier Core
17007,50,6,889.9300000000001,3,5,3,353,Active,Average Mid-Tier Core
17010,17,1,195.36,4,2,1,421,Active,Average Mid-Tier Core
17011,29,1,270.9,4,2,2,422,Active,Average Mid-Tier Core
17014,7,3,586.33,5,4,3,543,Active,Average Mid-Tier Core
17015,28,3,1842.56,4,4,4,444,Active,VIP / Core Loyalist
17017,2,20,8694.26,5,5,5,555,Active,VIP / Core Loyalist
17018,40,2,920.1,3,3,3,333,Active,Average Mid-Tier Core
17019,10,4,1272.61,5,4,4,544,Active,VIP / Core Loyalist
17022,30,1,71.0,4,2,1,421,Active,Average Mid-Tier Core
17024,44,3,95.85,3,4,1,341,Active,Average Mid-Tier Core
17025,60,3,357.77,3,4,2,342,Active,Average Mid-Tier Core
17026,184,2,154.82999999999998,1,3,1,131,Churned,At Risk / High-Value Lapsing
17027,78,6,890.29,2,5,3,253,Active,At Risk / High-Value Lapsing
17029,110,2,716.0,2,3,3,233,Churned,At Risk / High-Value Lapsing
17030,63,1,146.87,3,2,1,321,Active,Average Mid-Tier Core
17031,11,2,380.35,5,3,2,532,Active,Average Mid-Tier Core
17033,85,3,1030.14,2,4,4,244,Active,At Risk / High-Value Lapsing
17034,15,3,745.52,4,4,3,443,Active,Average Mid-Tier Core
17035,245,2,433.53000000000003,1,3,2,132,Churned,At Risk / High-Value Lapsing
17037,87,1,1267.32,2,2,4,224,Active,Hibernating / Lost
17038,29,1,112.4,4,2,1,421,Active,Average Mid-Tier Core
17040,137,1,449.73,2,2,2,222,Churned,Hibernating / Lost
17041,26,3,1081.57,4,4,4,444,Active,VIP / Core Loyalist
17042,2,5,1044.3799999999999,5,4,4,544,Active,VIP / Core Loyalist
17043,31,4,1735.18,4,4,4,444,Active,VIP / Core Loyalist
17044,24,1,948.48,4,2,4,424,Active,Average Mid-Tier Core
17045,112,3,339.44,2,4,2,242,Churned,At Risk / High-Value Lapsing
17046,156,1,642.02,2,2,3,223,Churned,Hibernating / Lost
17047,84,3,1100.9,2,4,4,244,Active,At Risk / High-Value Lapsing
17048,117,3,925.35,2,4,3,243,Churned,At Risk / High-Value Lapsing
17049,2,9,5659.9800000000005,5,5,5,555,Active,VIP / Core Loyalist
17050,95,6,3228.84,2,5,5,255,Churned,At Risk / High-Value Lapsing
17051,193,1,247.14000000000001,1,2,1,121,Churned,Hibernating / Lost
17052,27,1,413.75,4,2,2,422,Active,Average Mid-Tier Core
17053,130,1,498.48,2,2,3,223,Churned,Hibernating / Lost
17054,27,5,1356.33,4,4,4,444,Active,VIP / Core Loyalist
17058,81,3,1179.89,2,4,4,244,Active,At Risk / High-Value Lapsing
17059,29,5,3095.04,4,4,5,445,Active,VIP / Core Loyalist
17060,265,1,234.24,1,2,1,121,Churned,Hibernating / Lost
17061,73,11,5232.2300000000005,2,5,5,255,Active,At Risk / High-Value Lapsing
17062,313,4,538.37,1,4,3,143,Churned,At Risk / High-Value Lapsing
17063,20,7,1461.14,4,5,4,454,Active,VIP / Core Loyalist
17064,58,3,859.35,3,4,3,343,Active,Average Mid-Tier Core
17068,11,21,4552.14,5,5,5,555,Active,VIP / Core Loyalist
17069,27,9,2709.7000000000003,4,5,5,455,Active,VIP / Core Loyalist
17070,113,1,312.14,2,2,2,222,Churned,Hibernating / Lost
17071,27,9,2429.03,4,5,5,455,Active,VIP / Core Loyalist
17073,17,4,1446.09,4,4,4,444,Active,VIP / Core Loyalist
17075,17,4,834.12,4,4,3,443,Active,Average Mid-Tier Core
17076,35,3,841.0799999999999,3,4,3,343,Active,Average Mid-Tier Core
17078,35,2,378.2,3,3,2,332,Active,Average Mid-Tier Core
17079,77,1,118.80000000000001,2,2,1,221,Active,Hibernating / Lost
17080,21,2,287.62,4,3,2,432,Active,Average Mid-Tier Core
17081,24,2,290.16,4,3,2,432,Active,Average Mid-Tier Core
17082,32,2,2003.85,4,3,4,434,Active,Average Mid-Tier Core
17083,108,3,1405.78,2,4,4,244,Churned,At Risk / High-Value Lapsing
17084,34,2,2949.75,3,3,5,335,Active,Average Mid-Tier Core
17085,122,5,1566.65,2,4,4,244,Churned,At Risk / High-Value Lapsing
17086,6,6,2050.08,5,5,4,554,Active,VIP / Core Loyalist
17088,27,4,1991.01,4,4,4,444,Active,VIP / Core Loyalist
17090,3,7,2043.95,5,5,4,554,Active,VIP / Core Loyalist
17091,2,9,3827.76,5,5,5,555,Active,VIP / Core Loyalist
17092,49,4,1777.78,3,4,4,344,Active,Average Mid-Tier Core
17094,321,1,302.0,1,2,2,122,Churned,Hibernating / Lost
17095,22,3,1324.16,4,4,4,444,Active,VIP / Core Loyalist
17096,14,4,1022.13,4,4,4,444,Active,VIP / Core Loyalist
17097,1,8,954.42,5,5,4,554,Active,VIP / Core Loyalist
17100,17,2,971.74,4,3,4,434,Active,Average Mid-Tier Core
17101,9,4,1621.73,5,4,4,544,Active,VIP / Core Loyalist
17102,261,1,25.5,1,2,1,121,Churned,Hibernating / Lost
17105,158,2,665.78,2,3,3,233,Churned,At Risk / High-Value Lapsing
17107,32,6,10815.43,4,5,5,455,Active,VIP / Core Loyalist
17109,28,6,885.04,4,5,3,453,Active,Average Mid-Tier Core
17110,164,1,163.29999999999998,2,2,1,221,Churned,Hibernating / Lost
17111,46,1,248.61,3,2,1,321,Active,Average Mid-Tier Core
17114,5,8,808.62,5,5,3,553,Active,Average Mid-Tier Core
17115,7,3,837.5,5,4,3,543,Active,Average Mid-Tier Core
17117,287,1,116.19999999999999,1,2,1,121,Churned,Hibernating / Lost
17118,317,1,157.02,1,2,1,121,Churned,Hibernating / Lost
17119,2,2,606.91,5,3,3,533,Active,Average Mid-Tier Core
17120,232,1,307.46,1,2,2,122,Churned,Hibernating / Lost
17122,118,1,138.32,2,2,1,221,Churned,Hibernating / Lost
17123,161,1,345.29999999999995,2,2,2,222,Churned,Hibernating / Lost
17124,184,1,298.89,1,2,2,122,Churned,Hibernating / Lost
17125,49,1,259.35,3,2,2,322,Active,Average Mid-Tier Core
17126,151,5,1004.75,2,4,4,244,Churned,At Risk / High-Value Lapsing
17128,334,1,157.09,1,2,1,121,Churned,Hibernating / Lost
17131,4,5,2463.17,5,4,5,545,Active,VIP / Core Loyalist
17133,15,7,4892.240000000001,4,5,5,455,Active,VIP / Core Loyalist
17134,106,2,425.0,2,3,2,232,Churned,At Risk / High-Value Lapsing
17135,15,7,1139.73,4,5,4,454,Active,VIP / Core Loyalist
17138,275,1,380.5,1,2,2,122,Churned,Hibernating / Lost
17139,15,12,10668.47,4,5,5,455,Active,VIP / Core Loyalist
17140,246,1,465.32,1,2,2,122,Churned,Hibernating / Lost
17142,238,1,579.0,1,2,3,123,Churned,Hibernating / Lost
17144,0,2,984.57,5,3,4,534,Active,Average Mid-Tier Core
17146,105,3,749.78,2,4,3,243,Churned,At Risk / High-Value Lapsing
17147,22,4,1714.59,4,4,4,444,Active,VIP / Core Loyalist
17148,51,1,124.88,3,2,1,321,Active,Average Mid-Tier Core
17152,194,3,1689.5,1,4,4,144,Churned,At Risk / High-Value Lapsing
17153,23,1,213.78,4,2,1,421,Active,Average Mid-Tier Core
17154,74,1,329.34,2,2,2,222,Active,Hibernating / Lost
17155,17,2,251.70000000000002,4,3,2,432,Active,Average Mid-Tier Core
17157,7,2,319.0,5,3,2,532,Active,Average Mid-Tier Core
17158,31,3,1266.97,4,4,4,444,Active,VIP / Core Loyalist
17159,21,3,1538.88,4,4,4,444,Active,VIP / Core Loyalist
17160,30,6,3518.03,4,5,5,455,Active,VIP / Core Loyalist
17162,28,10,1715.46,4,5,4,454,Active,VIP / Core Loyalist
17163,21,2,293.1,4,3,2,432,Active,Average Mid-Tier Core
17164,32,7,2467.35,4,5,5,455,Active,VIP / Core Loyalist
17165,283,1,158.68,1,2,1,121,Churned,Hibernating / Lost
17166,38,2,206.34,3,3,1,331,Active,Average Mid-Tier Core
17169,57,2,835.78,3,3,3,333,Active,Average Mid-Tier Core
17171,288,1,224.91,1,2,1,121,Churned,Hibernating / Lost
17172,78,1,317.76,2,2,2,222,Active,Hibernating / Lost
17173,4,8,3766.6,5,5,5,555,Active,VIP / Core Loyalist
17174,217,1,59.9,1,2,1,121,Churned,Hibernating / Lost
17175,43,4,1443.69,3,4,4,344,Active,Average Mid-Tier Core
17176,201,1,306.13,1,2,2,122,Churned,Hibernating / Lost
17179,177,3,711.79,2,4,3,243,Churned,At Risk / High-Value Lapsing
17180,55,4,796.03,3,4,3,343,Active,Average Mid-Tier Core
17181,56,2,239.92000000000002,3,3,1,331,Active,Average Mid-Tier Core
17183,7,6,3347.31,5,5,5,555,Active,VIP / Core Loyalist
17186,46,2,144.0,3,3,1,331,Active,Average Mid-Tier Core
17187,226,1,203.95,1,2,1,121,Churned,Hibernating / Lost
17188,10,7,2474.23,5,5,5,555,Active,VIP / Core Loyalist
17189,105,2,384.40000000000003,2,3,2,232,Churned,At Risk / High-Value Lapsing
17190,58,2,444.74,3,3,2,332,Active,Average Mid-Tier Core
17191,27,7,2095.13,4,5,5,455,Active,VIP / Core Loyalist
17193,35,7,1699.3000000000002,3,5,4,354,Active,Average Mid-Tier Core
17194,273,2,262.62,1,3,2,132,Churned,At Risk / High-Value Lapsing
17197,29,1,1013.01,4,2,4,424,Active,Average Mid-Tier Core
17198,23,3,692.22,4,4,3,443,Active,Average Mid-Tier Core
17201,53,1,342.63,3,2,2,322,Active,Average Mid-Tier Core
17203,35,6,3563.85,3,5,5,355,Active,Average Mid-Tier Core
17204,174,4,1564.56,2,4,4,244,Churned,At Risk / High-Value Lapsing
17205,53,1,384.08,3,2,2,322,Active,Average Mid-Tier Core
17206,52,1,204.24,3,2,1,321,Active,Average Mid-Tier Core
17211,26,8,2317.2200000000003,4,5,5,455,Active,VIP / Core Loyalist
17212,252,1,226.85,1,2,1,121,Churned,Hibernating / Lost
17213,39,7,2781.23,3,5,5,355,Active,Average Mid-Tier Core
17214,59,6,1069.1200000000001,3,5,4,354,Active,Average Mid-Tier Core
17217,233,1,113.5,1,2,1,121,Churned,Hibernating / Lost
17218,3,10,1960.72,5,5,4,554,Active,VIP / Core Loyalist
17219,31,1,114.23,4,2,1,421,Active,Average Mid-Tier Core
17220,23,14,3198.25,4,5,5,455,Active,VIP / Core Loyalist
17221,6,2,335.13,5,3,2,532,Active,Average Mid-Tier Core
17222,64,1,354.15,3,2,2,322,Active,Average Mid-Tier Core
17223,309,2,426.79,1,3,2,132,Churned,At Risk / High-Value Lapsing
17226,308,1,393.49,1,2,2,122,Churned,Hibernating / Lost
17227,18,6,939.32,4,5,3,453,Active,Average Mid-Tier Core
17228,15,8,1906.09,4,5,4,454,Active,VIP / Core Loyalist
17229,95,2,318.76,2,3,2,232,Churned,At Risk / High-Value Lapsing
17230,263,8,3638.41,1,5,5,155,Churned,At Risk / High-Value Lapsing
17231,11,10,3174.32,5,5,5,555,Active,VIP / Core Loyalist
17232,2,2,421.52,5,3,2,532,Active,Average Mid-Tier Core
17233,34,1,190.88,3,2,1,321,Active,Average Mid-Tier Core
17234,182,1,149.89000000000001,1,2,1,121,Churned,Hibernating / Lost
